기준일,종목명,종목코드,시장,종가,직전20일고가,20일돌파,거래량비율20일
2026-03-26,F&F,383220,KS,62300.0,72300.0,0,0.61
2026-03-27,F&F,383220,KS,65000.0,71700.0,0,0.79
2026-03-30,F&F,383220,KS,63400.0,70700.0,0,0.67
2026-03-31,F&F,383220,KS,61300.0,69100.0,0,0.78
2026-04-01,F&F,383220,KS,63700.0,65300.0,0,0.61
2026-04-02,F&F,383220,KS,60600.0,65300.0,0,0.71
2026-04-03,F&F,383220,KS,61100.0,65300.0,0,0.46
2026-04-06,F&F,383220,KS,60800.0,65300.0,0,0.47
2026-04-07,F&F,383220,KS,61100.0,65300.0,0,0.76
2026-04-08,F&F,383220,KS,63000.0,65300.0,0,1.1
2026-04-09,F&F,383220,KS,64500.0,65300.0,0,0.93
2026-04-10,F&F,383220,KS,67000.0,65000.0,1,0.95
2026-04-13,F&F,383220,KS,63400.0,67000.0,0,0.96
2026-04-14,F&F,383220,KS,65000.0,67000.0,0,1.09
2026-04-15,F&F,383220,KS,65200.0,67000.0,0,0.97
2026-04-16,F&F,383220,KS,66700.0,67000.0,0,1.33
2026-04-17,F&F,383220,KS,66900.0,67000.0,0,1.55
2026-04-20,F&F,383220,KS,67100.0,67000.0,1,0.8
2026-04-21,F&F,383220,KS,67700.0,67100.0,1,0.8
2026-04-22,F&F,383220,KS,67000.0,67700.0,0,0.88
2026-04-23,F&F,383220,KS,67200.0,67700.0,0,0.92
2026-04-24,F&F,383220,KS,66500.0,67700.0,0,1.01
2026-04-27,F&F,383220,KS,66600.0,67700.0,0,0.95
2026-04-28,F&F,383220,KS,67000.0,67700.0,0,0.9
2026-04-29,F&F,383220,KS,67600.0,67700.0,0,1.34
2026-04-30,F&F,383220,KS,66900.0,67700.0,0,0.84
2026-05-04,F&F,383220,KS,76600.0,67700.0,1,4.72
2026-05-06,F&F,383220,KS,78500.0,76600.0,1,1.89
2026-03-24,에이스침대,003800,KQ,34200.0,37950.0,0,0.41
2026-03-25,에이스침대,003800,KQ,34350.0,37500.0,0,0.8
2026-03-26,에이스침대,003800,KQ,33700.0,37500.0,0,1.12
2026-03-27,에이스침대,003800,KQ,33400.0,36550.0,0,0.42
2026-03-30,에이스침대,003800,KQ,33050.0,36100.0,0,0.53
2026-03-31,에이스침대,003800,KQ,32850.0,35200.0,0,0.82
2026-04-01,에이스침대,003800,KQ,34100.0,35100.0,0,0.34
2026-04-02,에이스침대,003800,KQ,33850.0,35100.0,0,0.67
2026-04-03,에이스침대,003800,KQ,34450.0,35100.0,0,0.26
2026-04-06,에이스침대,003800,KQ,34150.0,35100.0,0,0.48
2026-04-07,에이스침대,003800,KQ,34150.0,35100.0,0,0.25
2026-04-08,에이스침대,003800,KQ,34150.0,35100.0,0,0.58
2026-04-09,에이스침대,003800,KQ,34150.0,35100.0,0,0.36
2026-04-10,에이스침대,003800,KQ,34250.0,35100.0,0,0.38
2026-04-13,에이스침대,003800,KQ,34100.0,35100.0,0,0.43
2026-04-14,에이스침대,003800,KQ,34100.0,35100.0,0,0.7
2026-04-15,에이스침대,003800,KQ,34050.0,35100.0,0,2.54
2026-04-16,에이스침대,003800,KQ,34350.0,35100.0,0,0.5
2026-04-17,에이스침대,003800,KQ,34400.0,35100.0,0,0.27
2026-04-20,에이스침대,003800,KQ,34100.0,34450.0,0,2.19
2026-04-21,에이스침대,003800,KQ,34400.0,34450.0,0,1.05
2026-04-22,에이스침대,003800,KQ,34150.0,34450.0,0,1.9
2026-04-23,에이스침대,003800,KQ,33850.0,34450.0,0,1.88
2026-04-24,에이스침대,003800,KQ,34150.0,34450.0,0,0.44
2026-04-27,에이스침대,003800,KQ,34250.0,34450.0,0,1.13
2026-04-28,에이스침대,003800,KQ,34350.0,34450.0,0,0.86
2026-04-29,에이스침대,003800,KQ,34700.0,34450.0,1,0.48
2026-04-30,에이스침대,003800,KQ,34250.0,34700.0,0,0.87
2026-05-04,에이스침대,003800,KQ,34550.0,34700.0,0,0.91
2026-05-06,에이스침대,003800,KQ,34800.0,34700.0,1,1.27
2026-03-24,유진투자증권,001200,KS,4960.0,5510.0,0,0.36
2026-03-25,유진투자증권,001200,KS,5120.0,5510.0,0,0.6
2026-03-26,유진투자증권,001200,KS,4930.0,5510.0,0,0.32
2026-03-27,유진투자증권,001200,KS,4960.0,5510.0,0,0.52
2026-03-30,유진투자증권,001200,KS,4715.0,5300.0,0,1.84
2026-03-31,유진투자증권,001200,KS,4415.0,5240.0,0,0.73
2026-04-01,유진투자증권,001200,KS,4765.0,5240.0,0,0.57
2026-04-02,유진투자증권,001200,KS,4415.0,5240.0,0,0.86
2026-04-03,유진투자증권,001200,KS,4500.0,5240.0,0,0.34
2026-04-06,유진투자증권,001200,KS,4525.0,5240.0,0,0.33
2026-04-07,유진투자증권,001200,KS,4545.0,5240.0,0,0.4
2026-04-08,유진투자증권,001200,KS,4990.0,5240.0,0,1.15
2026-04-09,유진투자증권,001200,KS,4745.0,5240.0,0,0.69
2026-04-10,유진투자증권,001200,KS,4895.0,5240.0,0,0.57
2026-04-13,유진투자증권,001200,KS,4835.0,5240.0,0,0.4
2026-04-14,유진투자증권,001200,KS,5050.0,5240.0,0,0.94
2026-04-15,유진투자증권,001200,KS,5090.0,5240.0,0,0.73
2026-04-16,유진투자증권,001200,KS,5090.0,5240.0,0,0.57
2026-04-17,유진투자증권,001200,KS,5010.0,5240.0,0,0.57
2026-04-20,유진투자증권,001200,KS,5030.0,5120.0,0,0.42
2026-04-21,유진투자증권,001200,KS,5060.0,5120.0,0,0.51
2026-04-22,유진투자증권,001200,KS,5080.0,5120.0,0,0.77
2026-04-23,유진투자증권,001200,KS,5100.0,5090.0,1,1.53
2026-04-24,유진투자증권,001200,KS,5130.0,5100.0,1,0.95
2026-04-27,유진투자증권,001200,KS,5560.0,5130.0,1,3.95
2026-04-28,유진투자증권,001200,KS,6280.0,5560.0,1,12.65
2026-04-29,유진투자증권,001200,KS,5970.0,6280.0,0,1.52
2026-04-30,유진투자증권,001200,KS,5590.0,6280.0,0,1.41
2026-05-04,유진투자증권,001200,KS,5980.0,6280.0,0,2.15
2026-05-06,유진투자증권,001200,KS,6400.0,6280.0,1,3.11
