기준일,종목명,종목코드,시장,종가,직전20일고가,20일돌파,거래량비율20일
2026-03-20,한국단자,025540,KS,76500.0,83100.0,0,0.65
2026-03-23,한국단자,025540,KS,74900.0,83100.0,0,0.77
2026-03-24,한국단자,025540,KS,76900.0,83100.0,0,0.97
2026-03-25,한국단자,025540,KS,79000.0,83100.0,0,1.37
2026-03-26,한국단자,025540,KS,79500.0,83100.0,0,1.55
2026-03-27,한국단자,025540,KS,78700.0,83100.0,0,0.96
2026-03-30,한국단자,025540,KS,75500.0,80700.0,0,0.9
2026-03-31,한국단자,025540,KS,75800.0,79500.0,0,0.88
2026-04-01,한국단자,025540,KS,75200.0,79500.0,0,1.62
2026-04-02,한국단자,025540,KS,73200.0,79500.0,0,1.43
2026-04-03,한국단자,025540,KS,73500.0,79500.0,0,0.35
2026-04-06,한국단자,025540,KS,73600.0,79500.0,0,0.4
2026-04-07,한국단자,025540,KS,74900.0,79500.0,0,0.67
2026-04-08,한국단자,025540,KS,75500.0,79500.0,0,0.82
2026-04-09,한국단자,025540,KS,75300.0,79500.0,0,0.6
2026-04-10,한국단자,025540,KS,75600.0,79500.0,0,0.35
2026-04-13,한국단자,025540,KS,74000.0,79500.0,0,0.52
2026-04-14,한국단자,025540,KS,75100.0,79500.0,0,0.84
2026-04-15,한국단자,025540,KS,74700.0,79500.0,0,0.91
2026-04-16,한국단자,025540,KS,83400.0,79500.0,1,3.4
2026-04-17,한국단자,025540,KS,86400.0,83400.0,1,1.24
2026-04-20,한국단자,025540,KS,84600.0,86400.0,0,0.85
2026-04-21,한국단자,025540,KS,85600.0,86400.0,0,1.03
2026-04-22,한국단자,025540,KS,84900.0,86400.0,0,0.77
2026-04-23,한국단자,025540,KS,86000.0,86400.0,0,1.01
2026-04-24,한국단자,025540,KS,85400.0,86400.0,0,1.3
2026-04-27,한국단자,025540,KS,85900.0,86400.0,0,1.08
2026-04-28,한국단자,025540,KS,89300.0,86400.0,1,1.73
2026-03-18,SK,034730,KS,352500.0,422500.0,0,0.55
2026-03-19,SK,034730,KS,346000.0,422500.0,0,0.39
2026-03-20,SK,034730,KS,360000.0,422500.0,0,1.19
2026-03-23,SK,034730,KS,329000.0,422500.0,0,0.6
2026-03-24,SK,034730,KS,343500.0,422500.0,0,0.52
2026-03-25,SK,034730,KS,346000.0,422500.0,0,0.8
2026-03-26,SK,034730,KS,336500.0,422500.0,0,0.56
2026-03-27,SK,034730,KS,334000.0,422500.0,0,0.36
2026-03-30,SK,034730,KS,324500.0,401000.0,0,0.47
2026-03-31,SK,034730,KS,301000.0,379500.0,0,0.87
2026-04-01,SK,034730,KS,323000.0,360000.0,0,0.68
2026-04-02,SK,034730,KS,308000.0,360000.0,0,0.63
2026-04-03,SK,034730,KS,312500.0,360000.0,0,0.38
2026-04-06,SK,034730,KS,314000.0,360000.0,0,0.48
2026-04-07,SK,034730,KS,312500.0,360000.0,0,0.47
2026-04-08,SK,034730,KS,342000.0,360000.0,0,1.07
2026-04-09,SK,034730,KS,339500.0,360000.0,0,0.73
2026-04-10,SK,034730,KS,354000.0,360000.0,0,1.04
2026-04-13,SK,034730,KS,349500.0,360000.0,0,0.73
2026-04-14,SK,034730,KS,361500.0,360000.0,1,0.93
2026-04-15,SK,034730,KS,369500.0,361500.0,1,0.98
2026-04-16,SK,034730,KS,371000.0,369500.0,1,0.79
2026-04-17,SK,034730,KS,368500.0,371000.0,0,0.44
2026-04-20,SK,034730,KS,377000.0,371000.0,1,0.95
2026-04-21,SK,034730,KS,386500.0,377000.0,1,0.89
2026-04-22,SK,034730,KS,381500.0,386500.0,0,0.79
2026-04-23,SK,034730,KS,396500.0,386500.0,1,1.52
2026-04-24,SK,034730,KS,398500.0,396500.0,1,1.43
2026-04-27,SK,034730,KS,412000.0,398500.0,1,1.09
2026-04-28,SK,034730,KS,414000.0,412000.0,1,0.98
2026-03-18,효성,004800,KS,148000.0,174700.0,0,1.08
2026-03-19,효성,004800,KS,145000.0,174700.0,0,0.91
2026-03-20,효성,004800,KS,150300.0,174700.0,0,0.67
2026-03-23,효성,004800,KS,135800.0,174700.0,0,0.91
2026-03-24,효성,004800,KS,140600.0,174700.0,0,0.66
2026-03-25,효성,004800,KS,155000.0,174700.0,0,1.87
2026-03-26,효성,004800,KS,142700.0,174700.0,0,1.12
2026-03-27,효성,004800,KS,139600.0,174700.0,0,1.13
2026-03-30,효성,004800,KS,133200.0,169000.0,0,1.07
2026-03-31,효성,004800,KS,128500.0,156500.0,0,0.79
2026-04-01,효성,004800,KS,138100.0,155000.0,0,1.26
2026-04-02,효성,004800,KS,131200.0,155000.0,0,1.69
2026-04-03,효성,004800,KS,138000.0,155000.0,0,0.89
2026-04-06,효성,004800,KS,138100.0,155000.0,0,0.44
2026-04-07,효성,004800,KS,141000.0,155000.0,0,0.59
2026-04-08,효성,004800,KS,152100.0,155000.0,0,1.19
2026-04-09,효성,004800,KS,149600.0,155000.0,0,0.62
2026-04-10,효성,004800,KS,149300.0,155000.0,0,0.91
2026-04-13,효성,004800,KS,148700.0,155000.0,0,0.91
2026-04-14,효성,004800,KS,152600.0,155000.0,0,1.65
2026-04-15,효성,004800,KS,156000.0,155000.0,1,0.73
2026-04-16,효성,004800,KS,157200.0,156000.0,1,1.06
2026-04-17,효성,004800,KS,159600.0,157200.0,1,0.44
2026-04-20,효성,004800,KS,159600.0,159600.0,1,0.79
2026-04-21,효성,004800,KS,163800.0,159600.0,1,1.24
2026-04-22,효성,004800,KS,160000.0,163800.0,0,0.9
2026-04-23,효성,004800,KS,163900.0,163800.0,1,1.47
2026-04-24,효성,004800,KS,171000.0,163900.0,1,1.55
2026-04-27,효성,004800,KS,204500.0,171000.0,1,4.25
2026-04-28,효성,004800,KS,227000.0,204500.0,1,6.22
